i_episode 67	reward_accu: 1 	action_length: 47
i_episode 68	reward_accu: 1 	action_length: 78
i_episode 69	reward_accu: 6 	action_length: 190
i_episode 70	reward_accu: 1 	action_length: 467
i_episode 71	reward_accu: 1 	action_length: 19
i_episode 72	reward_accu: 0 	action_length: 31
i_episode 73	reward_accu: 0 	action_length: 42
i_episode 74	reward_accu: 0 	action_length: 16
i_episode 75	reward_accu: 1 	action_length: 165
i_episode 76	reward_accu: 1 	action_length: 53
i_episode 77	reward_accu: 0 	action_length: 193
i_episode 78	reward_accu: 0 	action_length: 149
i_episode 79	reward_accu: 1 	action_length: 1226
i_episode 80	reward_accu: 6 	action_length: 1695
i_episode 81	reward_accu: 0 	action_length: 25
i_episode 82	reward_accu: 0 	action_length: 12
i_episode 83	reward_accu: 0 	action_length: 43
i_episode 84	reward_accu: 3 	action_length: 433
i_episode 85	reward_accu: 5 	action_length: 1185
i_episode 86	reward_accu: 1 	action_length: 59
i_episode 87	reward_accu: 1 	action_length: 102
i_episode 88	reward_accu: 0 	action_length: 29
i_episode 89	reward_accu: 0 	action_length: 9
i_episode 90	reward_accu: 4 	action_length: 134
i_episode 91	reward_accu: 4 	action_length: 305
i_episode 92	reward_accu: 0 	action_length: 31
i_episode 93	reward_accu: 3 	action_length: 361
i_episode 94	reward_accu: 1 	action_length: 87
i_episode 95	reward_accu: 1 	action_length: 88
i_episode 96	reward_accu: 6 	action_length: 186
i_episode 97	reward_accu: 6 	action_length: 128
i_episode 98	reward_accu: 16 	action_length: 1621
i_episode 99	reward_accu: 4 	action_length: 196
i_episode 100	reward_accu: 15 	action_length: 724
i_episode 101	reward_accu: 19 	action_length: 489
i_episode 102	reward_accu: 7 	action_length: 187
i_episode 103	reward_accu: 1 	action_length: 42
i_episode 104	reward_accu: 0 	action_length: 12
i_episode 105	reward_accu: 4 	action_length: 178
i_episode 106	reward_accu: 0 	action_length: 30
i_episode 107	reward_accu: 7 	action_length: 217
i_episode 108	reward_accu: 13 	action_length: 401
i_episode 109	reward_accu: 1 	action_length: 45
i_episode 110	reward_accu: 1 	action_length: 77
i_episode 111	reward_accu: 16 	action_length: 362
i_episode 112	reward_accu: 9 	action_length: 160
i_episode 113	reward_accu: 7 	action_length: 146
i_episode 114	reward_accu: 9 	action_length: 152
i_episode 115	reward_accu: 1 	action_length: 60
i_episode 116	reward_accu: 10 	action_length: 405
i_episode 117	reward_accu: 24 	action_length: 397
i_episode 118	reward_accu: 19 	action_length: 669
i_episode 119	reward_accu: 22 	action_length: 471
i_episode 120	reward_accu: 16 	action_length: 232
i_episode 121	reward_accu: 6 	action_length: 124
i_episode 122	reward_accu: 1 	action_length: 46
i_episode 123	reward_accu: 3 	action_length: 352
i_episode 124	reward_accu: 22 	action_length: 463
i_episode 125	reward_accu: 7 	action_length: 122
i_episode 126	reward_accu: 42 	action_length: 949
i_episode 127	reward_accu: 7 	action_length: 101
i_episode 128	reward_accu: 22 	action_length: 397
i_episode 129	reward_accu: 87 	action_length: 1218
i_episode 130	reward_accu: 93 	action_length: 1223
i_episode 131	reward_accu: 76 	action_length: 971
i_episode 132	reward_accu: 25 	action_length: 379
i_episode 133	reward_accu: 49 	action_length: 562
i_episode 134	reward_accu: 16 	action_length: 304
i_episode 135	reward_accu: 115 	action_length: 1247
i_episode 136	reward_accu: 162 	action_length: 2154
i_episode 137	reward_accu: 162 	action_length: 2038
i_episode 138	reward_accu: 162 	action_length: 1737
i_episode 139	reward_accu: 81 	action_length: 819
i_episode 140	reward_accu: 162 	action_length: 1844
i_episode 141	reward_accu: 162 	action_length: 1770
i_episode 142	reward_accu: 162 	action_length: 1618
i_episode 143	reward_accu: 162 	action_length: 1701
i_episode 144	reward_accu: 133 	action_length: 1392
i_episode 145	reward_accu: 162 	action_length: 1601
i_episode 146	reward_accu: 162 	action_length: 1521
i_episode 147	reward_accu: 162 	action_length: 1555
i_episode 148	reward_accu: 162 	action_length: 1554
i_episode 149	reward_accu: 162 	action_length: 1565
i_episode 150	reward_accu: 162 	action_length: 1543
i_episode 151	reward_accu: 162 	action_length: 1559
i_episode 152	reward_accu: 162 	action_length: 1494
i_episode 153	reward_accu: 162 	action_length: 1562
i_episode 154	reward_accu: 162 	action_length: 1505
i_episode 155	reward_accu: 162 	action_length: 1574
i_episode 156	reward_accu: 162 	action_length: 1541
i_episode 157	reward_accu: 162 	action_length: 1503
i_episode 158	reward_accu: 162 	action_length: 1566
i_episode 159	reward_accu: 162 	action_length: 1485
i_episode 160	reward_accu: 162 	action_length: 1597
i_episode 161	reward_accu: 162 	action_length: 1514
i_episode 162	reward_accu: 162 	action_length: 1611
i_episode 163	reward_accu: 162 	action_length: 1571
i_episode 164	reward_accu: 162 	action_length: 1662
i_episode 165	reward_accu: 162 	action_length: 1498
i_episode 166	reward_accu: 162 	action_length: 1542
i_episode 167	reward_accu: 162 	action_length: 1604
i_episode 168	reward_accu: 162 	action_length: 1526
i_episode 169	reward_accu: 162 	action_length: 1466
i_episode 170	reward_accu: 162 	action_length: 1567
i_episode 171	reward_accu: 162 	action_length: 1563
i_episode 172	reward_accu: 162 	action_length: 1474
i_episode 173	reward_accu: 66 	action_length: 651
i_episode 174	reward_accu: 162 	action_length: 1498
i_episode 175	reward_accu: 162 	action_length: 1520
i_episode 176	reward_accu: 162 	action_length: 1498
i_episode 177	reward_accu: 162 	action_length: 1572
i_episode 178	reward_accu: 162 	action_length: 1495
i_episode 179	reward_accu: 162 	action_length: 1549
i_episode 180	reward_accu: 162 	action_length: 1543
i_episode 181	reward_accu: 0 	action_length: 15
i_episode 182	reward_accu: 162 	action_length: 1536
i_episode 183	reward_accu: 162 	action_length: 1585
i_episode 184	reward_accu: 162 	action_length: 1488
i_episode 185	reward_accu: 162 	action_length: 1507
i_episode 186	reward_accu: 162 	action_length: 1551
i_episode 187	reward_accu: 162 	action_length: 1587
i_episode 188	reward_accu: 162 	action_length: 1674
i_episode 189	reward_accu: 162 	action_length: 1555
i_episode 190	reward_accu: 162 	action_length: 1529
i_episode 191	reward_accu: 162 	action_length: 1556
i_episode 192	reward_accu: 162 	action_length: 1528
i_episode 193	reward_accu: 162 	action_length: 1529
i_episode 194	reward_accu: 162 	action_length: 1534
i_episode 195	reward_accu: 162 	action_length: 1541
i_episode 196	reward_accu: 162 	action_length: 1500
i_episode 197	reward_accu: 82 	action_length: 830
i_episode 198	reward_accu: 162 	action_length: 1496
i_episode 199	reward_accu: 162 	action_length: 1794
i_episode 200	reward_accu: 162 	action_length: 1544
i_episode 201	reward_accu: 162 	action_length: 1562
i_episode 202	reward_accu: 162 	action_length: 1486
i_episode 203	reward_accu: 162 	action_length: 1579
i_episode 204	reward_accu: 162 	action_length: 1533
i_episode 205	reward_accu: 162 	action_length: 1509
i_episode 206	reward_accu: 162 	action_length: 1640
i_episode 207	reward_accu: 129 	action_length: 1202
i_episode 208	reward_accu: 162 	action_length: 1525
i_episode 209	reward_accu: 162 	action_length: 1531
i_episode 210	reward_accu: 162 	action_length: 1536
i_episode 211	reward_accu: 162 	action_length: 1540
i_episode 212	reward_accu: 162 	action_length: 1536
i_episode 213	reward_accu: 162 	action_length: 1514
i_episode 214	reward_accu: 162 	action_length: 1580
i_episode 215	reward_accu: 162 	action_length: 1513
i_episode 216	reward_accu: 162 	action_length: 1490
i_episode 217	reward_accu: 162 	action_length: 1488
i_episode 218	reward_accu: 162 	action_length: 1523
i_episode 219	reward_accu: 162 	action_length: 1535
i_episode 220	reward_accu: 162 	action_length: 1504
i_episode 221	reward_accu: 162 	action_length: 1543
i_episode 222	reward_accu: 162 	action_length: 1503
i_episode 223	reward_accu: 162 	action_length: 1535
i_episode 224	reward_accu: 162 	action_length: 1525
i_episode 225	reward_accu: 162 	action_length: 1471
i_episode 226	reward_accu: 162 	action_length: 1548
i_episode 227	reward_accu: 162 	action_length: 1524
i_episode 228	reward_accu: 162 	action_length: 1550
i_episode 229	reward_accu: 162 	action_length: 1494
i_episode 230	reward_accu: 162 	action_length: 1514
i_episode 231	reward_accu: 162 	action_length: 1521
i_episode 232	reward_accu: 162 	action_length: 1488
i_episode 233	reward_accu: 162 	action_length: 1711
i_episode 234	reward_accu: 162 	action_length: 1500
i_episode 235	reward_accu: 162 	action_length: 1489
i_episode 236	reward_accu: 162 	action_length: 1489
i_episode 237	reward_accu: 162 	action_length: 1513
i_episode 238	reward_accu: 154 	action_length: 1418
i_episode 239	reward_accu: 162 	action_length: 1501
i_episode 240	reward_accu: 162 	action_length: 1445
i_episode 241	reward_accu: 162 	action_length: 1505
i_episode 242	reward_accu: 162 	action_length: 1513
i_episode 243	reward_accu: 162 	action_length: 1515
i_episode 244	reward_accu: 162 	action_length: 1538
i_episode 245	reward_accu: 162 	action_length: 1535
i_episode 246	reward_accu: 162 	action_length: 1520
i_episode 247	reward_accu: 135 	action_length: 1252
i_episode 248	reward_accu: 162 	action_length: 1522
i_episode 249	reward_accu: 162 	action_length: 1526
i_episode 250	reward_accu: 162 	action_length: 1525
i_episode 251	reward_accu: 162 	action_length: 1616
i_episode 252	reward_accu: 162 	action_length: 1536
i_episode 253	reward_accu: 154 	action_length: 1478
i_episode 254	reward_accu: 162 	action_length: 1611
i_episode 255	reward_accu: 162 	action_length: 1619
i_episode 256	reward_accu: 162 	action_length: 1554
i_episode 257	reward_accu: 162 	action_length: 1497
i_episode 258	reward_accu: 162 	action_length: 1478
i_episode 259	reward_accu: 162 	action_length: 1519
i_episode 260	reward_accu: 162 	action_length: 1526
i_episode 261	reward_accu: 162 	action_length: 1568
i_episode 262	reward_accu: 162 	action_length: 1518
i_episode 263	reward_accu: 162 	action_length: 1549
i_episode 264	reward_accu: 162 	action_length: 1640
i_episode 265	reward_accu: 162 	action_length: 1520
i_episode 266	reward_accu: 162 	action_length: 1499
i_episode 267	reward_accu: 162 	action_length: 1525
i_episode 268	reward_accu: 162 	action_length: 1483
i_episode 269	reward_accu: 162 	action_length: 1548
i_episode 270	reward_accu: 162 	action_length: 1476
i_episode 271	reward_accu: 162 	action_length: 1524
i_episode 272	reward_accu: 162 	action_length: 1493
i_episode 273	reward_accu: 162 	action_length: 1477
i_episode 274	reward_accu: 162 	action_length: 1522
i_episode 275	reward_accu: 162 	action_length: 1517
i_episode 276	reward_accu: 162 	action_length: 1492
i_episode 277	reward_accu: 162 	action_length: 1567
i_episode 278	reward_accu: 162 	action_length: 1516
i_episode 279	reward_accu: 162 	action_length: 1508
i_episode 280	reward_accu: 162 	action_length: 1490
i_episode 281	reward_accu: 162 	action_length: 1590
i_episode 282	reward_accu: 162 	action_length: 1501
i_episode 283	reward_accu: 162 	action_length: 1567
i_episode 284	reward_accu: 162 	action_length: 1479
i_episode 285	reward_accu: 162 	action_length: 1484
i_episode 286	reward_accu: 162 	action_length: 1523
i_episode 287	reward_accu: 162 	action_length: 1455
i_episode 288	reward_accu: 162 	action_length: 1621
i_episode 289	reward_accu: 162 	action_length: 2243
i_episode 290	reward_accu: 162 	action_length: 1513
i_episode 291	reward_accu: 162 	action_length: 1509
i_episode 292	reward_accu: 162 	action_length: 1536
i_episode 293	reward_accu: 162 	action_length: 1531
i_episode 294	reward_accu: 162 	action_length: 1515
i_episode 295	reward_accu: 162 	action_length: 1575
i_episode 296	reward_accu: 162 	action_length: 1463
i_episode 297	reward_accu: 162 	action_length: 1481
i_episode 298	reward_accu: 162 	action_length: 1506
i_episode 299	reward_accu: 162 	action_length: 1486
i_episode 300	reward_accu: 162 	action_length: 1608
i_episode 301	reward_accu: 162 	action_length: 1512
i_episode 302	reward_accu: 162 	action_length: 1430
i_episode 303	reward_accu: 162 	action_length: 1489
i_episode 304	reward_accu: 162 	action_length: 1509
i_episode 305	reward_accu: 162 	action_length: 1546
i_episode 306	reward_accu: 162 	action_length: 1498
i_episode 307	reward_accu: 162 	action_length: 1499
i_episode 308	reward_accu: 162 	action_length: 1479
i_episode 309	reward_accu: 162 	action_length: 1548
i_episode 310	reward_accu: 162 	action_length: 1460
i_episode 311	reward_accu: 162 	action_length: 1518
i_episode 312	reward_accu: 162 	action_length: 1626
i_episode 313	reward_accu: 162 	action_length: 1487
