i_episode 0	reward_accu: -1 	action_length: 13
i_episode 1	reward_accu: 0 	action_length: 10
i_episode 2	reward_accu: 0 	action_length: 6
i_episode 3	reward_accu: 0 	action_length: 20
i_episode 4	reward_accu: -1 	action_length: 14
i_episode 5	reward_accu: -1 	action_length: 15
i_episode 6	reward_accu: -1 	action_length: 14
i_episode 7	reward_accu: -1 	action_length: 23
i_episode 8	reward_accu: -1 	action_length: 13
i_episode 9	reward_accu: -1 	action_length: 8
i_episode 10	reward_accu: -1 	action_length: 14
i_episode 11	reward_accu: -1 	action_length: 1
i_episode 12	reward_accu: 0 	action_length: 33
i_episode 13	reward_accu: -1 	action_length: 7
i_episode 14	reward_accu: -1 	action_length: 1
i_episode 15	reward_accu: 0 	action_length: 11
i_episode 16	reward_accu: -1 	action_length: 15
i_episode 17	reward_accu: 0 	action_length: 14
i_episode 18	reward_accu: -1 	action_length: 19
i_episode 19	reward_accu: -1 	action_length: 22
i_episode 20	reward_accu: -1 	action_length: 23
i_episode 21	reward_accu: -1 	action_length: 24
i_episode 22	reward_accu: 0 	action_length: 29
i_episode 23	reward_accu: 0 	action_length: 26
i_episode 24	reward_accu: -1 	action_length: 29
i_episode 25	reward_accu: 0 	action_length: 417
i_episode 26	reward_accu: 0 	action_length: 84
i_episode 27	reward_accu: 0 	action_length: 21
i_episode 28	reward_accu: 0 	action_length: 257
i_episode 29	reward_accu: 0 	action_length: 11
i_episode 30	reward_accu: 0 	action_length: 1326
i_episode 31	reward_accu: 0 	action_length: 25
i_episode 32	reward_accu: 0 	action_length: 237
i_episode 33	reward_accu: 0 	action_length: 449
i_episode 34	reward_accu: 0 	action_length: 33
i_episode 35	reward_accu: 1 	action_length: 125
i_episode 36	reward_accu: 1 	action_length: 59
i_episode 37	reward_accu: 1 	action_length: 117
i_episode 38	reward_accu: 0 	action_length: 20
i_episode 39	reward_accu: 0 	action_length: 9
i_episode 40	reward_accu: 0 	action_length: 55
i_episode 41	reward_accu: 0 	action_length: 75
i_episode 42	reward_accu: 0 	action_length: 10
i_episode 43	reward_accu: 1 	action_length: 77
i_episode 44	reward_accu: 0 	action_length: 75
i_episode 45	reward_accu: 0 	action_length: 56
i_episode 46	reward_accu: 0 	action_length: 35
i_episode 47	reward_accu: 0 	action_length: 102
i_episode 48	reward_accu: 0 	action_length: 130
i_episode 49	reward_accu: 1 	action_length: 258
i_episode 50	reward_accu: -1 	action_length: 27
i_episode 51	reward_accu: 1 	action_length: 81
i_episode 52	reward_accu: 0 	action_length: 98
i_episode 53	reward_accu: 1 	action_length: 1286
i_episode 54	reward_accu: 0 	action_length: 1080
i_episode 55	reward_accu: 0 	action_length: 49
i_episode 56	reward_accu: 0 	action_length: 599
i_episode 57	reward_accu: 0 	action_length: 33
i_episode 58	reward_accu: 0 	action_length: 4
i_episode 59	reward_accu: 1 	action_length: 1295
i_episode 60	reward_accu: 0 	action_length: 17
i_episode 61	reward_accu: -1 	action_length: 12
i_episode 62	reward_accu: 3 	action_length: 47
i_episode 63	reward_accu: 3 	action_length: 100
i_episode 64	reward_accu: 1 	action_length: 130
i_episode 65	reward_accu: 3 	action_length: 159
i_episode 66	reward_accu: 1 	action_length: 43
i_episode 67	reward_accu: 1 	action_length: 203
i_episode 68	reward_accu: 0 	action_length: 11
i_episode 69	reward_accu: -1 	action_length: 173
i_episode 70	reward_accu: 7 	action_length: 2031
i_episode 71	reward_accu: 3 	action_length: 305
i_episode 72	reward_accu: 1 	action_length: 259
i_episode 73	reward_accu: 1 	action_length: 120
i_episode 74	reward_accu: 7 	action_length: 652
i_episode 75	reward_accu: 0 	action_length: 13
i_episode 76	reward_accu: 0 	action_length: 6
i_episode 77	reward_accu: 0 	action_length: 23
i_episode 78	reward_accu: 0 	action_length: 64
i_episode 79	reward_accu: 1 	action_length: 52
i_episode 80	reward_accu: 2 	action_length: 107
i_episode 81	reward_accu: 0 	action_length: 22
i_episode 82	reward_accu: 1 	action_length: 225
i_episode 83	reward_accu: 21 	action_length: 3441
i_episode 84	reward_accu: 0 	action_length: 7
i_episode 85	reward_accu: 0 	action_length: 16
i_episode 86	reward_accu: 1 	action_length: 43
i_episode 87	reward_accu: -1 	action_length: 2
i_episode 88	reward_accu: 12 	action_length: 1345
i_episode 89	reward_accu: 0 	action_length: 11
i_episode 90	reward_accu: 6 	action_length: 117
i_episode 91	reward_accu: 12 	action_length: 1335
i_episode 92	reward_accu: 6 	action_length: 1856
i_episode 93	reward_accu: 3 	action_length: 84
i_episode 94	reward_accu: 10 	action_length: 281
i_episode 95	reward_accu: 12 	action_length: 175
i_episode 96	reward_accu: 16 	action_length: 964
i_episode 97	reward_accu: 1 	action_length: 30
i_episode 98	reward_accu: 3 	action_length: 194
i_episode 99	reward_accu: 3 	action_length: 115
